Timestamp,Trial,Adj_Local_Sway_X,Adj_Local_Sway_Z,Local_Sway_Radius,Local_Sway_Jerk,Orb_Event,Reaction_Time,Movement_Time
174.467,3,0.0292,0.0469,0.0553,213.3143,None,0.000,0.000
174.495,3,0.0293,0.0468,0.0552,279.6918,None,0.000,0.000
174.523,3,0.0297,0.0471,0.0556,432.2479,None,0.000,0.000
174.551,3,0.0302,0.0463,0.0553,212.5940,None,0.000,0.000
174.578,3,0.0303,0.0458,0.0550,329.7499,None,0.000,0.000
174.606,3,0.0306,0.0463,0.0555,110.0533,None,0.000,0.000
174.634,3,0.0309,0.0465,0.0558,172.0634,None,0.000,0.000
174.662,3,0.0310,0.0466,0.0559,29.7153,None,0.000,0.000
174.690,3,0.0311,0.0467,0.0561,88.5396,None,0.000,0.000
174.718,3,0.0311,0.0467,0.0562,100.7195,None,0.000,0.000
174.746,3,0.0311,0.0472,0.0565,122.8348,None,0.000,0.000
174.773,3,0.0312,0.0477,0.0570,26.6245,None,0.000,0.000
174.801,3,0.0312,0.0479,0.0571,152.8374,None,0.000,0.000
174.829,3,0.0310,0.0480,0.0571,60.4325,None,0.000,0.000
174.857,3,0.0312,0.0484,0.0576,139.2057,None,0.000,0.000
174.884,3,0.0313,0.0489,0.0580,87.5287,None,0.000,0.000
174.912,3,0.0314,0.0488,0.0580,102.5643,None,0.000,0.000
174.941,3,0.0317,0.0491,0.0584,172.5767,None,0.000,0.000
174.968,3,0.0319,0.0495,0.0589,50.8296,None,0.000,0.000
174.996,3,0.0319,0.0497,0.0590,103.8561,None,0.000,0.000
175.031,3,0.0321,0.0495,0.0590,46.2629,None,0.000,0.000
175.060,3,0.0322,0.0495,0.0591,131.2470,None,0.000,0.000
175.094,3,0.0324,0.0498,0.0595,59.6483,None,0.000,0.000
175.122,3,0.0325,0.0497,0.0594,205.1905,None,0.000,0.000
175.149,3,0.0326,0.0493,0.0591,69.1641,Orb Spawned,0.000,0.000
175.177,3,0.0328,0.0492,0.0591,113.4209,None,0.000,0.000
175.205,3,0.0329,0.0493,0.0593,30.2515,None,0.000,0.000
175.233,3,0.0331,0.0491,0.0592,157.7301,None,0.000,0.000
175.260,3,0.0331,0.0485,0.0587,75.5863,None,0.000,0.000
175.288,3,0.0332,0.0482,0.0585,98.6808,None,0.000,0.000
175.316,3,0.0338,0.0482,0.0589,56.6540,None,0.000,0.000
175.345,3,0.0343,0.0486,0.0594,169.0547,None,0.000,0.000
175.372,3,0.0347,0.0482,0.0594,283.4732,None,0.000,0.000
175.400,3,0.0347,0.0475,0.0588,100.1045,None,0.000,0.000
175.427,3,0.0345,0.0471,0.0584,143.4216,None,0.000,0.000
175.457,3,0.0337,0.0469,0.0578,61.9467,None,0.000,0.000
175.483,3,0.0328,0.0467,0.0571,87.0000,None,0.000,0.000
175.511,3,0.0322,0.0467,0.0567,56.8403,None,0.000,0.000
175.539,3,0.0319,0.0464,0.0563,145.2761,Movement Initiated,0.417,0.000
175.567,3,0.0325,0.0456,0.0560,73.9230,None,0.000,0.000
175.595,3,0.0341,0.0443,0.0559,53.2116,None,0.000,0.000
175.623,3,0.0348,0.0420,0.0545,468.5880,Hit,0.000,0.084
175.651,3,0.0360,0.0413,0.0548,416.3794,None,0.000,0.000
175.678,3,0.0364,0.0427,0.0561,489.0268,None,0.000,0.000
175.706,3,0.0306,0.0475,0.0565,720.5261,None,0.000,0.000
175.734,3,0.0282,0.0467,0.0546,2784.5990,None,0.000,0.000
175.762,3,0.0250,0.0437,0.0504,1154.1130,None,0.000,0.000
175.790,3,0.0199,0.0439,0.0482,1877.8330,None,0.000,0.000
175.817,3,0.0185,0.0482,0.0517,1115.8980,None,0.000,0.000
175.846,3,0.0170,0.0484,0.0513,1479.5270,None,0.000,0.000
175.873,3,0.0156,0.0467,0.0493,592.1336,None,0.000,0.000
175.901,3,0.0153,0.0467,0.0491,488.4964,None,0.000,0.000
175.921,3,0.0151,0.0470,0.0494,250.0048,None,0.000,0.000
175.945,3,0.0151,0.0468,0.0492,208.1632,None,0.000,0.000
175.971,3,0.0163,0.0449,0.0478,526.7368,None,0.000,0.000
175.999,3,0.0171,0.0427,0.0460,488.1652,None,0.000,0.000
176.026,3,0.0166,0.0417,0.0449,405.4428,None,0.000,0.000
176.054,3,0.0178,0.0405,0.0442,589.7953,None,0.000,0.000
176.082,3,0.0189,0.0390,0.0434,241.3235,None,0.000,0.000
176.110,3,0.0200,0.0379,0.0428,117.9450,None,0.000,0.000
176.138,3,0.0215,0.0368,0.0426,136.8108,None,0.000,0.000
176.166,3,0.0226,0.0358,0.0424,120.6608,None,0.000,0.000
176.193,3,0.0239,0.0350,0.0424,58.4840,None,0.000,0.000
176.221,3,0.0253,0.0338,0.0422,183.2281,None,0.000,0.000
176.249,3,0.0263,0.0328,0.0420,200.3856,None,0.000,0.000
176.277,3,0.0272,0.0321,0.0420,55.6839,None,0.000,0.000
176.305,3,0.0281,0.0313,0.0421,69.7732,None,0.000,0.000
176.333,3,0.0288,0.0306,0.0420,57.1267,None,0.000,0.000
176.360,3,0.0295,0.0297,0.0419,62.5525,None,0.000,0.000
176.388,3,0.0300,0.0287,0.0415,153.6712,None,0.000,0.000
176.416,3,0.0306,0.0280,0.0415,120.9811,None,0.000,0.000
176.444,3,0.0311,0.0274,0.0415,54.8023,None,0.000,0.000
176.472,3,0.0314,0.0269,0.0414,45.4748,None,0.000,0.000
176.500,3,0.0319,0.0262,0.0412,156.5468,None,0.000,0.000
176.527,3,0.0322,0.0255,0.0410,130.8381,None,0.000,0.000
176.555,3,0.0323,0.0254,0.0411,107.0457,None,0.000,0.000
176.583,3,0.0327,0.0254,0.0414,114.4977,None,0.000,0.000
176.611,3,0.0330,0.0253,0.0416,46.2397,None,0.000,0.000
176.639,3,0.0331,0.0250,0.0415,25.2700,None,0.000,0.000
176.667,3,0.0333,0.0252,0.0417,96.5176,None,0.000,0.000
176.694,3,0.0334,0.0256,0.0421,56.7901,None,0.000,0.000
176.722,3,0.0336,0.0260,0.0425,130.6306,None,0.000,0.000
176.750,3,0.0339,0.0261,0.0428,80.3391,None,0.000,0.000
176.778,3,0.0344,0.0267,0.0435,206.6908,None,0.000,0.000
176.806,3,0.0348,0.0275,0.0444,55.5482,None,0.000,0.000
176.834,3,0.0350,0.0279,0.0448,146.0615,Orb Spawned,0.000,0.000
176.862,3,0.0350,0.0282,0.0450,113.9127,None,0.000,0.000
176.890,3,0.0351,0.0289,0.0455,77.7067,None,0.000,0.000
176.917,3,0.0351,0.0296,0.0459,91.5823,None,0.000,0.000
176.945,3,0.0350,0.0301,0.0462,27.0854,None,0.000,0.000
176.973,3,0.0351,0.0307,0.0466,63.0048,None,0.000,0.000
177.001,3,0.0354,0.0315,0.0473,57.8843,None,0.000,0.000
177.029,3,0.0357,0.0321,0.0481,34.1860,None,0.000,0.000
177.056,3,0.0366,0.0326,0.0491,45.6239,None,0.000,0.000
177.077,3,0.0373,0.0329,0.0498,88.0257,None,0.000,0.000
177.100,3,0.0404,0.0338,0.0527,411.9594,None,0.000,0.000
177.126,3,0.0451,0.0344,0.0568,248.5145,None,0.000,0.000
177.154,3,0.0491,0.0340,0.0597,362.6675,None,0.000,0.000
177.182,3,0.0521,0.0330,0.0617,64.5982,Movement Initiated,0.348,0.000
177.210,3,0.0546,0.0315,0.0630,111.5132,None,0.000,0.000
177.237,3,0.0556,0.0308,0.0636,581.3731,Hit,0.000,0.070
177.266,3,0.0569,0.0318,0.0652,278.9058,None,0.000,0.000
177.293,3,0.0581,0.0325,0.0666,410.8127,None,0.000,0.000
177.321,3,0.0555,0.0365,0.0664,1032.2530,None,0.000,0.000
177.349,3,0.0532,0.0406,0.0669,1173.2070,None,0.000,0.000
177.377,3,0.0515,0.0410,0.0658,807.3695,None,0.000,0.000
177.404,3,0.0487,0.0408,0.0635,1310.5540,None,0.000,0.000
177.432,3,0.0466,0.0434,0.0637,541.8201,None,0.000,0.000
177.461,3,0.0446,0.0467,0.0646,453.0368,None,0.000,0.000
177.488,3,0.0418,0.0481,0.0638,618.4901,None,0.000,0.000
177.516,3,0.0404,0.0490,0.0635,354.7748,None,0.000,0.000
177.544,3,0.0400,0.0505,0.0644,484.1942,None,0.000,0.000
177.572,3,0.0391,0.0515,0.0647,315.6111,None,0.000,0.000
177.600,3,0.0391,0.0520,0.0651,175.2515,None,0.000,0.000
177.627,3,0.0405,0.0525,0.0663,131.3806,None,0.000,0.000
177.655,3,0.0411,0.0518,0.0661,324.8676,None,0.000,0.000
177.683,3,0.0414,0.0508,0.0655,229.2375,None,0.000,0.000
177.711,3,0.0415,0.0502,0.0652,112.9744,None,0.000,0.000
177.739,3,0.0411,0.0497,0.0645,103.3834,None,0.000,0.000
177.767,3,0.0404,0.0496,0.0640,71.9772,None,0.000,0.000
177.794,3,0.0399,0.0498,0.0638,63.0640,None,0.000,0.000
177.822,3,0.0394,0.0498,0.0634,81.1920,None,0.000,0.000
177.859,3,0.0388,0.0497,0.0631,72.4311,None,0.000,0.000
177.892,3,0.0380,0.0505,0.0632,138.2047,None,0.000,0.000
177.920,3,0.0375,0.0508,0.0631,193.7676,None,0.000,0.000
177.947,3,0.0370,0.0509,0.0629,109.1962,None,0.000,0.000
177.975,3,0.0367,0.0513,0.0631,84.2934,None,0.000,0.000
178.003,3,0.0365,0.0517,0.0633,64.0460,None,0.000,0.000
178.031,3,0.0364,0.0520,0.0635,20.7364,None,0.000,0.000
178.059,3,0.0366,0.0522,0.0637,33.6140,None,0.000,0.000
178.087,3,0.0366,0.0523,0.0638,63.5804,None,0.000,0.000
178.115,3,0.0367,0.0527,0.0642,71.0852,None,0.000,0.000
178.150,3,0.0371,0.0529,0.0646,63.8663,None,0.000,0.000
178.173,3,0.0373,0.0529,0.0648,49.6417,None,0.000,0.000
178.199,3,0.0375,0.0531,0.0650,101.7368,None,0.000,0.000
178.226,3,0.0378,0.0531,0.0652,61.6112,None,0.000,0.000
178.254,3,0.0378,0.0530,0.0651,47.5238,None,0.000,0.000
178.281,3,0.0379,0.0530,0.0652,43.6671,None,0.000,0.000
178.310,3,0.0379,0.0529,0.0651,38.0430,None,0.000,0.000
178.337,3,0.0377,0.0529,0.0650,50.6784,None,0.000,0.000
178.366,3,0.0373,0.0531,0.0649,26.7578,None,0.000,0.000
178.394,3,0.0368,0.0529,0.0645,79.1446,None,0.000,0.000
178.421,3,0.0360,0.0532,0.0643,119.4314,None,0.000,0.000
178.449,3,0.0355,0.0539,0.0645,82.8484,Orb Spawned,0.000,0.000
178.477,3,0.0351,0.0542,0.0646,158.1411,None,0.000,0.000
178.504,3,0.0345,0.0543,0.0643,37.0013,None,0.000,0.000
178.532,3,0.0340,0.0549,0.0645,159.2848,None,0.000,0.000
178.560,3,0.0337,0.0553,0.0648,131.0820,None,0.000,0.000
178.588,3,0.0336,0.0551,0.0646,110.3448,None,0.000,0.000
178.616,3,0.0335,0.0550,0.0644,156.7032,None,0.000,0.000
178.644,3,0.0336,0.0548,0.0643,60.1324,None,0.000,0.000
178.671,3,0.0334,0.0549,0.0643,181.3857,None,0.000,0.000
178.699,3,0.0339,0.0551,0.0647,313.7307,None,0.000,0.000
178.727,3,0.0344,0.0558,0.0655,107.5197,Movement Initiated,0.306,0.000
178.755,3,0.0350,0.0560,0.0661,140.2247,None,0.000,0.000
178.783,3,0.0358,0.0564,0.0668,57.5378,None,0.000,0.000
178.811,3,0.0358,0.0579,0.0681,282.0352,None,0.000,0.000
178.839,3,0.0357,0.0581,0.0682,612.9187,Hit,0.000,0.098
178.867,3,0.0361,0.0567,0.0672,115.0231,None,0.000,0.000
178.894,3,0.0363,0.0552,0.0661,477.3781,None,0.000,0.000
178.923,3,0.0355,0.0552,0.0656,362.9546,None,0.000,0.000
178.950,3,0.0337,0.0577,0.0668,163.2404,None,0.000,0.000
178.978,3,0.0324,0.0583,0.0667,1221.5840,None,0.000,0.000
179.006,3,0.0314,0.0570,0.0651,121.7992,None,0.000,0.000
179.033,3,0.0300,0.0582,0.0655,1357.8160,None,0.000,0.000
179.061,3,0.0303,0.0604,0.0675,957.1899,None,0.000,0.000
179.096,3,0.0304,0.0604,0.0676,452.9348,None,0.000,0.000
179.117,3,0.0307,0.0601,0.0675,320.2481,None,0.000,0.000
179.145,3,0.0322,0.0596,0.0677,317.1315,None,0.000,0.000
179.173,3,0.0320,0.0595,0.0676,792.3395,None,0.000,0.000
179.201,3,0.0334,0.0592,0.0680,850.7325,None,0.000,0.000
179.222,3,0.0343,0.0583,0.0676,285.3492,None,0.000,0.000
179.242,3,0.0353,0.0562,0.0663,204.9796,None,0.000,0.000
179.270,3,0.0360,0.0553,0.0660,330.6707,None,0.000,0.000
179.298,3,0.0367,0.0555,0.0665,101.1803,None,0.000,0.000
179.326,3,0.0371,0.0550,0.0663,283.2617,None,0.000,0.000
179.354,3,0.0371,0.0543,0.0657,56.9606,None,0.000,0.000
179.382,3,0.0367,0.0544,0.0656,251.9760,None,0.000,0.000
179.409,3,0.0364,0.0548,0.0658,99.3174,None,0.000,0.000
179.437,3,0.0358,0.0549,0.0656,166.5937,None,0.000,0.000
179.466,3,0.0352,0.0552,0.0655,179.5069,None,0.000,0.000
179.493,3,0.0349,0.0557,0.0657,41.6346,None,0.000,0.000
179.521,3,0.0348,0.0555,0.0655,170.5067,None,0.000,0.000
179.549,3,0.0349,0.0551,0.0652,144.8240,None,0.000,0.000
179.577,3,0.0351,0.0549,0.0652,60.2469,None,0.000,0.000
179.605,3,0.0354,0.0547,0.0652,41.0526,None,0.000,0.000
179.632,3,0.0357,0.0545,0.0651,81.2075,None,0.000,0.000
179.660,3,0.0358,0.0545,0.0652,81.7774,None,0.000,0.000
179.688,3,0.0357,0.0548,0.0654,22.2927,None,0.000,0.000
179.715,3,0.0356,0.0553,0.0658,100.4972,None,0.000,0.000
179.736,3,0.0355,0.0555,0.0658,63.5361,None,0.000,0.000
179.757,3,0.0350,0.0557,0.0658,65.6337,None,0.000,0.000
179.785,3,0.0347,0.0561,0.0660,79.7560,None,0.000,0.000
179.813,3,0.0344,0.0566,0.0663,41.7766,None,0.000,0.000
179.841,3,0.0342,0.0569,0.0663,79.3171,None,0.000,0.000
179.869,3,0.0339,0.0568,0.0661,38.3335,None,0.000,0.000
179.897,3,0.0337,0.0567,0.0659,111.2377,None,0.000,0.000
179.925,3,0.0334,0.0566,0.0657,47.7534,None,0.000,0.000
179.952,3,0.0330,0.0563,0.0653,36.4161,None,0.000,0.000
179.980,3,0.0327,0.0558,0.0647,15.8121,None,0.000,0.000
180.008,3,0.0320,0.0555,0.0641,78.9181,None,0.000,0.000
180.036,3,0.0315,0.0552,0.0635,80.1882,None,0.000,0.000
180.064,3,0.0310,0.0548,0.0629,15.0429,None,0.000,0.000
180.092,3,0.0305,0.0544,0.0623,16.6501,None,0.000,0.000
180.119,3,0.0302,0.0539,0.0618,43.0235,None,0.000,0.000
180.147,3,0.0301,0.0537,0.0616,41.9622,None,0.000,0.000
180.175,3,0.0304,0.0539,0.0619,43.1627,None,0.000,0.000
180.203,3,0.0313,0.0547,0.0630,38.5698,None,0.000,0.000
180.231,3,0.0318,0.0548,0.0633,191.7577,None,0.000,0.000
180.259,3,0.0320,0.0547,0.0634,81.1044,None,0.000,0.000
180.287,3,0.0327,0.0554,0.0643,180.9252,None,0.000,0.000
180.314,3,0.0336,0.0561,0.0654,120.1401,None,0.000,0.000
180.342,3,0.0343,0.0562,0.0659,338.7694,None,0.000,0.000
180.370,3,0.0350,0.0562,0.0662,324.6837,None,0.000,0.000
180.390,3,0.0350,0.0560,0.0660,166.9722,None,0.000,0.000
180.415,3,0.0346,0.0558,0.0657,81.0261,None,0.000,0.000
180.440,3,0.0342,0.0562,0.0657,107.2238,None,0.000,0.000
180.468,3,0.0339,0.0563,0.0658,126.6360,None,0.000,0.000
180.495,3,0.0341,0.0563,0.0658,68.4279,None,0.000,0.000
180.523,3,0.0337,0.0562,0.0655,229.5050,None,0.000,0.000
180.551,3,0.0327,0.0562,0.0650,86.7494,None,0.000,0.000
180.579,3,0.0319,0.0563,0.0648,103.7168,None,0.000,0.000
180.607,3,0.0320,0.0569,0.0653,94.6927,None,0.000,0.000
180.634,3,0.0327,0.0570,0.0657,132.8371,None,0.000,0.000
180.662,3,0.0319,0.0562,0.0646,280.9837,None,0.000,0.000
180.690,3,0.0310,0.0562,0.0642,314.1809,None,0.000,0.000
180.718,3,0.0307,0.0565,0.0643,90.7696,None,0.000,0.000
180.746,3,0.0303,0.0564,0.0640,205.3412,None,0.000,0.000
180.774,3,0.0299,0.0561,0.0636,118.4162,None,0.000,0.000
180.801,3,0.0298,0.0562,0.0636,64.9072,None,0.000,0.000
180.830,3,0.0294,0.0560,0.0633,105.3062,None,0.000,0.000
180.858,3,0.0288,0.0557,0.0628,59.6216,None,0.000,0.000
180.885,3,0.0283,0.0554,0.0622,42.0057,None,0.000,0.000
180.913,3,0.0275,0.0550,0.0615,41.2598,None,0.000,0.000
180.941,3,0.0267,0.0548,0.0609,61.6520,None,0.000,0.000
180.968,3,0.0267,0.0546,0.0608,96.5907,None,0.000,0.000
180.996,3,0.0296,0.0548,0.0623,250.9514,None,0.000,0.000
181.024,3,0.0367,0.0539,0.0652,281.9489,None,0.000,0.000
181.052,3,0.0451,0.0511,0.0682,389.4838,Orb Spawned,0.000,0.000
181.080,3,0.0538,0.0467,0.0712,398.3330,None,0.000,0.000
181.108,3,0.0643,0.0419,0.0768,264.3520,None,0.000,0.000
181.136,3,0.0730,0.0354,0.0812,784.0025,None,0.000,0.000
181.163,3,0.0796,0.0290,0.0847,358.8827,None,0.000,0.000
181.192,3,0.0848,0.0234,0.0880,138.9907,None,0.000,0.000
181.219,3,0.0899,0.0185,0.0918,152.6055,None,0.000,0.000
181.247,3,0.0925,0.0147,0.0937,331.4145,None,0.000,0.000
181.275,3,0.0914,0.0131,0.0924,205.1429,None,0.000,0.000
181.303,3,0.0876,0.0137,0.0887,150.1317,None,0.000,0.000
181.331,3,0.0764,0.0178,0.0785,665.9401,None,0.000,0.000
181.359,3,0.0644,0.0226,0.0683,1133.5330,None,0.000,0.000
181.386,3,0.0606,0.0249,0.0655,1388.0630,None,0.000,0.000
181.414,3,0.0584,0.0295,0.0655,1095.6460,None,0.000,0.000
181.449,3,0.0540,0.0325,0.0631,1226.3940,None,0.000,0.000
181.473,3,0.0501,0.0350,0.0611,530.6125,None,0.000,0.000
181.498,3,0.0469,0.0367,0.0596,205.2101,Movement Initiated,0.446,0.000
181.526,3,0.0422,0.0376,0.0566,529.5482,None,0.000,0.000
181.553,3,0.0377,0.0389,0.0541,439.8647,None,0.000,0.000
181.581,3,0.0357,0.0415,0.0547,327.7585,None,0.000,0.000
181.609,3,0.0336,0.0433,0.0548,463.9246,None,0.000,0.000
181.637,3,0.0316,0.0441,0.0543,165.8202,None,0.000,0.000
181.665,3,0.0324,0.0449,0.0554,401.5048,None,0.000,0.000
181.693,3,0.0316,0.0448,0.0549,564.2774,Hit,0.000,0.208
181.714,3,0.0315,0.0441,0.0542,342.3212,None,0.000,0.000
181.742,3,0.0313,0.0440,0.0540,204.5213,None,0.000,0.000
181.762,3,0.0305,0.0455,0.0548,468.5710,None,0.000,0.000
181.790,3,0.0295,0.0475,0.0559,448.2634,None,0.000,0.000
181.818,3,0.0279,0.0468,0.0545,646.2350,None,0.000,0.000
181.846,3,0.0257,0.0438,0.0507,118.0590,None,0.000,0.000
181.874,3,0.0227,0.0422,0.0479,829.7202,None,0.000,0.000
181.902,3,0.0199,0.0434,0.0477,351.5051,None,0.000,0.000
181.936,3,0.0187,0.0449,0.0487,826.5444,None,0.000,0.000
181.957,3,0.0176,0.0435,0.0469,547.1712,None,0.000,0.000
181.985,3,0.0158,0.0426,0.0454,641.7734,None,0.000,0.000
182.013,3,0.0156,0.0437,0.0464,539.8574,None,0.000,0.000
182.041,3,0.0160,0.0440,0.0468,662.6055,None,0.000,0.000
182.069,3,0.0182,0.0431,0.0468,332.8912,None,0.000,0.000
182.097,3,0.0200,0.0428,0.0473,663.2777,None,0.000,0.000
182.124,3,0.0218,0.0435,0.0487,100.7223,None,0.000,0.000
182.152,3,0.0239,0.0445,0.0505,512.7927,None,0.000,0.000
182.180,3,0.0253,0.0436,0.0504,337.4947,None,0.000,0.000
182.208,3,0.0258,0.0420,0.0493,349.1807,None,0.000,0.000
182.236,3,0.0266,0.0416,0.0493,258.6416,None,0.000,0.000
182.263,3,0.0270,0.0418,0.0497,109.8842,None,0.000,0.000
182.292,3,0.0268,0.0412,0.0491,323.2219,None,0.000,0.000
182.319,3,0.0263,0.0399,0.0478,44.7309,None,0.000,0.000
182.347,3,0.0265,0.0393,0.0474,255.5339,None,0.000,0.000
182.375,3,0.0266,0.0392,0.0474,133.9346,None,0.000,0.000
182.403,3,0.0264,0.0388,0.0469,266.7750,None,0.000,0.000
182.430,3,0.0261,0.0383,0.0464,81.6162,None,0.000,0.000
182.465,3,0.0260,0.0382,0.0462,109.6785,None,0.000,0.000
182.486,3,0.0260,0.0378,0.0459,149.8115,None,0.000,0.000
182.514,3,0.0258,0.0374,0.0454,30.3707,None,0.000,0.000
182.535,3,0.0257,0.0373,0.0453,81.6121,None,0.000,0.000
182.557,3,0.0256,0.0375,0.0454,50.6364,None,0.000,0.000
182.584,3,0.0257,0.0378,0.0457,101.5942,None,0.000,0.000
182.612,3,0.0259,0.0378,0.0458,99.4560,None,0.000,0.000
182.640,3,0.0260,0.0383,0.0463,137.3394,None,0.000,0.000
182.667,3,0.0259,0.0390,0.0468,51.5540,None,0.000,0.000
182.695,3,0.0255,0.0393,0.0469,112.9024,None,0.000,0.000
182.723,3,0.0251,0.0396,0.0469,92.6869,None,0.000,0.000
182.751,3,0.0248,0.0404,0.0474,92.1218,None,0.000,0.000
182.779,3,0.0246,0.0410,0.0478,104.4950,None,0.000,0.000
182.807,3,0.0242,0.0413,0.0479,106.0545,None,0.000,0.000
182.834,3,0.0241,0.0415,0.0480,77.4707,None,0.000,0.000
182.862,3,0.0240,0.0417,0.0481,75.1000,None,0.000,0.000
182.890,3,0.0240,0.0421,0.0485,44.5416,None,0.000,0.000
182.918,3,0.0241,0.0425,0.0488,26.4502,None,0.000,0.000
182.946,3,0.0240,0.0428,0.0490,20.2163,None,0.000,0.000
182.974,3,0.0240,0.0431,0.0493,30.3881,None,0.000,0.000
183.001,3,0.0237,0.0436,0.0496,55.0231,None,0.000,0.000
183.029,3,0.0236,0.0440,0.0499,68.6828,None,0.000,0.000
183.057,3,0.0235,0.0444,0.0502,28.9839,Orb Spawned,0.000,0.000
183.085,3,0.0233,0.0449,0.0506,66.7712,None,0.000,0.000
183.112,3,0.0232,0.0455,0.0511,9.3286,None,0.000,0.000
183.140,3,0.0233,0.0460,0.0515,94.6896,None,0.000,0.000
183.168,3,0.0232,0.0465,0.0519,55.9829,None,0.000,0.000
183.196,3,0.0233,0.0472,0.0526,75.5433,None,0.000,0.000
183.224,3,0.0235,0.0477,0.0532,42.9185,None,0.000,0.000
183.252,3,0.0233,0.0481,0.0535,76.7627,None,0.000,0.000
183.280,3,0.0231,0.0487,0.0539,97.9050,None,0.000,0.000
183.310,3,0.0236,0.0490,0.0544,88.0307,None,0.000,0.000
183.335,3,0.0243,0.0495,0.0551,61.5306,None,0.000,0.000
183.363,3,0.0255,0.0505,0.0566,199.5432,None,0.000,0.000
183.391,3,0.0266,0.0512,0.0577,152.6152,Movement Initiated,0.348,0.000
183.419,3,0.0283,0.0511,0.0584,328.2239,None,0.000,0.000
183.446,3,0.0299,0.0506,0.0588,356.0720,None,0.000,0.000
183.475,3,0.0306,0.0498,0.0584,147.2822,None,0.000,0.000
183.502,3,0.0318,0.0503,0.0595,276.4137,None,0.000,0.000
183.530,3,0.0305,0.0512,0.0596,522.8682,Hit,0.000,0.140
183.558,3,0.0259,0.0565,0.0621,648.0900,None,0.000,0.000
183.586,3,0.0269,0.0574,0.0634,2804.1050,None,0.000,0.000
183.614,3,0.0243,0.0561,0.0612,2017.2250,None,0.000,0.000
183.642,3,0.0212,0.0583,0.0621,1099.8760,None,0.000,0.000
183.669,3,0.0216,0.0611,0.0648,1251.7830,None,0.000,0.000
183.697,3,0.0208,0.0611,0.0645,750.8688,None,0.000,0.000
183.725,3,0.0213,0.0593,0.0630,400.0632,None,0.000,0.000
183.753,3,0.0230,0.0571,0.0616,383.7741,None,0.000,0.000
183.781,3,0.0234,0.0551,0.0598,407.0419,None,0.000,0.000
183.809,3,0.0236,0.0528,0.0578,281.7913,None,0.000,0.000
183.836,3,0.0244,0.0509,0.0564,105.0140,None,0.000,0.000
183.864,3,0.0250,0.0486,0.0547,143.6478,None,0.000,0.000
183.892,3,0.0251,0.0468,0.0531,153.1123,None,0.000,0.000
183.920,3,0.0252,0.0458,0.0523,109.7400,None,0.000,0.000
183.948,3,0.0253,0.0446,0.0513,253.5031,None,0.000,0.000
183.976,3,0.0254,0.0430,0.0499,45.9043,None,0.000,0.000
184.004,3,0.0255,0.0418,0.0490,192.8132,None,0.000,0.000
184.032,3,0.0257,0.0411,0.0485,100.0096,None,0.000,0.000
184.059,3,0.0258,0.0403,0.0478,200.1194,None,0.000,0.000
184.087,3,0.0259,0.0393,0.0470,30.0084,None,0.000,0.000
184.115,3,0.0257,0.0385,0.0463,107.7642,None,0.000,0.000
184.143,3,0.0254,0.0374,0.0452,129.7631,None,0.000,0.000
184.171,3,0.0253,0.0361,0.0441,69.1017,None,0.000,0.000
184.199,3,0.0255,0.0352,0.0435,72.3747,None,0.000,0.000
184.226,3,0.0255,0.0346,0.0430,76.3495,None,0.000,0.000
184.254,3,0.0255,0.0339,0.0424,121.4799,None,0.000,0.000
184.282,3,0.0255,0.0332,0.0419,81.3563,None,0.000,0.000
184.310,3,0.0255,0.0324,0.0413,9.6595,None,0.000,0.000
184.338,3,0.0257,0.0317,0.0408,42.6949,None,0.000,0.000
184.366,3,0.0258,0.0309,0.0403,48.3679,None,0.000,0.000
184.394,3,0.0259,0.0305,0.0400,60.3807,None,0.000,0.000
184.421,3,0.0259,0.0300,0.0397,76.9302,None,0.000,0.000
184.449,3,0.0260,0.0294,0.0393,73.3255,None,0.000,0.000
184.477,3,0.0260,0.0288,0.0388,76.7676,None,0.000,0.000
184.505,3,0.0259,0.0284,0.0385,43.9617,None,0.000,0.000
184.533,3,0.0259,0.0281,0.0382,20.3002,None,0.000,0.000
184.561,3,0.0259,0.0279,0.0381,28.1417,None,0.000,0.000
184.588,3,0.0259,0.0277,0.0379,53.5293,None,0.000,0.000
184.617,3,0.0259,0.0274,0.0377,12.5005,None,0.000,0.000
184.644,3,0.0259,0.0269,0.0373,10.0023,None,0.000,0.000
184.672,3,0.0257,0.0268,0.0371,59.2002,None,0.000,0.000
184.700,3,0.0256,0.0268,0.0370,14.3152,None,0.000,0.000
184.728,3,0.0254,0.0267,0.0368,45.1048,None,0.000,0.000
184.756,3,0.0251,0.0267,0.0366,15.1531,None,0.000,0.000
184.784,3,0.0248,0.0267,0.0365,36.0184,None,0.000,0.000
184.811,3,0.0247,0.0268,0.0365,28.6570,None,0.000,0.000
184.839,3,0.0247,0.0273,0.0369,32.0658,None,0.000,0.000
184.868,3,0.0247,0.0277,0.0371,136.0041,None,0.000,0.000
184.895,3,0.0248,0.0279,0.0374,15.7602,None,0.000,0.000
184.922,3,0.0249,0.0286,0.0379,129.6775,None,0.000,0.000
184.950,3,0.0247,0.0299,0.0388,67.6675,None,0.000,0.000
184.978,3,0.0244,0.0316,0.0399,99.6846,None,0.000,0.000
185.006,3,0.0240,0.0335,0.0412,109.4763,None,0.000,0.000
185.034,3,0.0241,0.0355,0.0429,83.8060,None,0.000,0.000
185.061,3,0.0242,0.0371,0.0443,95.4388,None,0.000,0.000
